D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,BLR-BOM,BLR-DEL,BOM-DEL,CCU-DEL,DEL-HYD,Air Asia,Air India,Go Air,Indigo,Spicejet,Vistara
7.00,8.50,8.70,7.99,7.30,9.10,12.00,145.00,-3.00,6.80,13.10,93.90,74.70,11.00,10.00,31.00,58.00,0.00,1016.00,19.00,10.00,24.00,6.00,6.00,3.00,21.00,0.00,47.00,0.00,1020.00,15.00,10.00,312.00,18.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,6.00,149.00,-4.00,6.80,13.10,93.90,74.70,5.00,17.00,3.00,40.00,0.00,1016.00,19.00,10.00,11.00,12.00,6.00,2.00,21.00,0.00,45.00,0.00,1017.00,14.00,10.00,296.00,18.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,10.00,147.00,-4.00,6.80,13.10,93.90,74.70,5.00,9.00,0.00,40.00,0.00,1017.00,20.00,10.00,348.00,7.00,7.00,1.00,9.00,9.00,35.00,0.00,1018.00,17.00,10.00,277.00,8.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,11.00,145.00,7.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.00,8.50,8.70,7.99,7.30,9.10,16.00,136.00,-8.00,6.80,13.10,93.90,74.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
7.50,8.60,9.20,7.29,6.20,9.00,17.00,83.00,5.00,9.20,3.60,81.80,89.00,18.00,14.00,4.00,62.00,0.00,1011.00,26.00,10.00,229.00,11.00,6.00,25.00,9.00,5.00,72.00,0.00,1010.00,30.00,10.00,206.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,15.00,75.00,-4.00,9.20,3.60,81.80,89.00,18.00,12.00,30.00,62.00,0.00,1012.00,26.00,10.00,211.00,10.00,6.00,20.00,16.00,3.00,59.00,0.00,1013.00,29.00,10.00,343.00,14.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,77.00,-15.00,9.20,3.60,81.80,89.00,19.00,7.00,63.00,61.00,0.00,1011.00,27.00,9.00,256.00,6.00,6.00,22.00,15.00,1.00,67.00,0.00,1013.00,29.00,10.00,153.00,13.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,13.00,78.00,-4.00,9.20,3.60,81.80,89.00,20.00,14.00,60.00,71.00,1.00,1010.00,26.00,8.00,243.00,9.00,6.00,24.00,11.00,0.00,64.00,0.00,1011.00,31.00,10.00,82.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,78.00,-11.00,9.20,3.60,81.80,89.00,19.00,12.00,10.00,62.00,0.00,1009.00,27.00,10.00,213.00,10.00,6.00,25.00,4.00,0.00,66.00,0.00,1008.00,33.00,10.00,155.00,3.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,74.00,-16.00,9.20,3.60,81.80,89.00,19.00,12.00,19.00,64.00,0.00,1009.00,26.00,10.00,241.00,10.00,6.00,26.00,5.00,0.00,69.00,0.00,1008.00,32.00,10.00,197.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,2.00,79.00,-14.00,9.20,3.60,81.80,89.00,18.00,10.00,59.00,60.00,0.00,1008.00,27.00,10.00,259.00,9.00,6.00,25.00,7.00,0.00,66.00,0.00,1009.00,32.00,10.00,145.00,6.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,13.00,78.00,-4.00,9.20,3.60,81.80,89.00,18.00,9.00,59.00,62.00,0.20,1010.00,26.00,9.00,187.00,8.00,6.00,24.00,9.00,0.00,61.00,0.00,1010.00,32.00,10.00,86.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,80.00,-9.00,9.20,3.60,81.80,89.00,18.00,8.00,22.00,62.00,0.00,1011.00,26.00,10.00,153.00,6.00,6.00,26.00,10.00,0.00,72.00,0.00,1011.00,32.00,10.00,322.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,15.00,76.00,-4.00,9.20,3.60,81.80,89.00,15.00,12.00,21.00,50.00,0.00,1010.00,26.00,10.00,154.00,8.00,6.00,24.00,13.00,1.00,69.00,0.00,1011.00,31.00,10.00,321.00,11.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,77.00,-12.00,9.20,3.60,81.80,89.00,16.00,13.00,5.00,51.00,0.00,1009.00,27.00,10.00,227.00,10.00,6.00,26.00,8.00,0.00,65.00,0.00,1009.00,33.00,10.00,331.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,75.00,-16.00,9.20,3.60,81.80,89.00,16.00,9.00,2.00,47.00,0.00,1009.00,29.00,10.00,234.00,8.00,6.00,26.00,8.00,0.00,66.00,0.00,1007.00,33.00,10.00,269.00,7.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,73.00,-15.00,9.20,3.60,81.80,89.00,17.00,10.00,20.00,53.00,0.00,1008.00,28.00,10.00,171.00,8.00,6.00,26.00,9.00,3.00,70.00,0.00,1008.00,33.00,10.00,204.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,81.00,-6.00,9.20,3.60,81.80,89.00,19.00,13.00,61.00,59.00,0.10,1009.00,28.00,10.00,227.00,11.00,6.00,26.00,21.00,6.00,81.00,0.00,1009.00,30.00,10.00,192.00,17.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,75.00,-12.00,9.20,3.60,81.80,89.00,18.00,15.00,55.00,61.00,0.00,1008.00,27.00,10.00,264.00,13.00,6.00,25.00,13.00,0.00,72.00,0.00,1008.00,31.00,10.00,198.00,12.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,77.00,-9.00,9.20,3.60,81.80,89.00,8.00,18.00,0.00,57.00,0.00,1019.00,16.00,10.00,90.00,12.00,6.00,13.00,9.00,4.00,43.00,0.00,1016.00,27.00,10.00,90.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,12.00,75.00,-7.00,9.20,3.60,81.80,89.00,15.00,17.00,5.00,77.00,0.00,1018.00,20.00,13.00,99.00,13.00,6.00,18.00,8.00,9.00,56.00,0.00,1017.00,27.00,18.00,98.00,6.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,74.00,-12.00,9.20,3.60,81.80,89.00,18.00,13.00,80.00,64.00,0.30,1011.00,25.00,9.00,229.00,10.00,6.00,20.00,3.00,49.00,70.00,0.00,1012.00,26.00,10.00,299.00,3.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,12.00,75.00,-8.00,9.20,3.60,81.80,89.00,14.00,12.00,3.00,51.00,0.00,1014.00,25.00,10.00,222.00,9.00,6.00,26.00,12.00,0.00,78.00,0.00,1013.00,30.00,10.00,188.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,75.00,-15.00,9.20,3.60,81.80,89.00,18.00,20.00,60.00,60.00,0.60,1012.00,26.00,9.00,267.00,14.00,6.00,24.00,8.00,28.00,73.00,0.00,1013.00,29.00,10.00,226.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,71.00,-17.00,9.20,3.60,81.80,89.00,20.00,18.00,55.00,71.00,1.20,1007.00,26.00,8.00,268.00,12.00,6.00,26.00,12.00,60.00,79.00,0.00,1006.00,30.00,10.00,258.00,10.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,77.00,-12.00,9.20,3.60,81.80,89.00,18.00,34.00,71.00,75.00,0.00,1007.00,23.00,10.00,252.00,27.00,6.00,25.00,47.00,58.00,79.00,1.10,1002.00,29.00,8.00,243.00,29.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,76.00,-9.00,9.20,3.60,81.80,89.00,18.00,35.00,99.00,81.00,0.00,1008.00,22.00,10.00,252.00,27.00,6.00,24.00,71.00,96.00,83.00,3.10,1003.00,28.00,5.00,265.00,36.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,15.00,74.00,-5.00,9.20,3.60,81.80,89.00,18.00,38.00,87.00,83.00,0.00,1008.00,21.00,10.00,255.00,27.00,6.00,25.00,36.00,98.00,88.00,1.40,1003.00,27.00,7.00,239.00,21.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,14.00,76.00,-5.00,9.20,3.60,81.80,89.00,19.00,15.00,79.00,82.00,1.60,1012.00,22.00,8.00,22.00,9.00,6.00,23.00,10.00,20.00,75.00,0.00,1011.00,28.00,10.00,25.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,76.00,-12.00,9.20,3.60,81.80,89.00,17.00,4.00,4.00,74.00,0.00,1014.00,22.00,10.00,34.00,3.00,6.00,23.00,8.00,8.00,70.00,0.00,1013.00,29.00,10.00,43.00,6.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,73.00,-16.00,9.20,3.60,81.80,89.00,16.00,22.00,43.00,89.00,0.00,1017.00,18.00,10.00,83.00,17.00,6.00,22.00,13.00,71.00,69.00,0.20,1015.00,28.00,9.00,66.00,9.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,77.00,-12.00,9.20,3.60,81.80,89.00,20.00,12.00,7.00,71.00,0.00,1009.00,26.00,10.00,245.00,9.00,6.00,25.00,13.00,8.00,75.00,0.00,1010.00,30.00,10.00,323.00,11.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,78.00,-5.00,9.20,3.60,81.80,89.00,19.00,14.00,59.00,66.00,0.10,1009.00,26.00,10.00,264.00,11.00,6.00,24.00,5.00,15.00,73.00,0.00,1010.00,30.00,10.00,260.00,4.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,79.00,-11.00,9.20,3.60,81.80,89.00,20.00,18.00,18.00,76.00,0.00,1010.00,25.00,10.00,260.00,14.00,6.00,24.00,7.00,19.00,72.00,0.00,1011.00,30.00,10.00,313.00,6.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,76.00,-15.00,9.20,3.60,81.80,89.00,20.00,13.00,12.00,68.00,0.00,1010.00,26.00,10.00,283.00,10.00,6.00,24.00,13.00,18.00,72.00,0.00,1012.00,29.00,10.00,339.00,11.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,77.00,-15.00,9.20,3.60,81.80,89.00,20.00,13.00,33.00,67.00,0.50,1010.00,26.00,9.00,249.00,10.00,6.00,24.00,12.00,31.00,74.00,0.00,1012.00,29.00,10.00,332.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,74.00,-13.00,9.20,3.60,81.80,89.00,19.00,16.00,6.00,67.00,0.00,1009.00,26.00,10.00,250.00,12.00,6.00,27.00,11.00,1.00,75.00,0.00,1011.00,32.00,10.00,340.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,7.00,75.00,-13.00,9.20,3.60,81.80,89.00,20.00,15.00,5.00,62.00,0.00,1009.00,28.00,10.00,220.00,12.00,6.00,27.00,11.00,1.00,72.00,0.00,1010.00,33.00,10.00,344.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,77.00,-14.00,9.20,3.60,81.80,89.00,20.00,14.00,29.00,61.00,0.00,1010.00,28.00,10.00,238.00,12.00,6.00,25.00,15.00,0.00,69.00,0.00,1010.00,32.00,10.00,271.00,13.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,14.00,77.00,-4.00,9.20,3.60,81.80,89.00,19.00,13.00,7.00,62.00,0.00,1010.00,27.00,10.00,230.00,10.00,6.00,27.00,9.00,5.00,75.00,0.00,1009.00,32.00,10.00,242.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,77.00,-14.00,9.20,3.60,81.80,89.00,20.00,9.00,30.00,60.00,0.00,1009.00,28.00,10.00,266.00,8.00,6.00,26.00,9.00,29.00,78.00,0.00,1009.00,30.00,10.00,270.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,72.00,-11.00,9.20,3.60,81.80,89.00,20.00,10.00,15.00,63.00,0.00,1009.00,27.00,10.00,247.00,9.00,6.00,26.00,8.00,49.00,80.00,0.00,1008.00,30.00,10.00,143.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,15.00,77.00,-3.00,9.20,3.60,81.80,89.00,20.00,7.00,12.00,66.00,0.00,1009.00,27.00,10.00,253.00,6.00,6.00,26.00,6.00,28.00,79.00,0.00,1010.00,30.00,10.00,252.00,5.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,14.00,82.00,0.00,9.20,3.60,81.80,89.00,20.00,17.00,16.00,72.00,0.00,1009.00,26.00,10.00,268.00,15.00,6.00,26.00,8.00,17.00,76.00,0.00,1009.00,30.00,10.00,330.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,77.00,-14.00,9.20,3.60,81.80,89.00,20.00,19.00,8.00,72.00,0.00,1008.00,26.00,10.00,250.00,17.00,6.00,25.00,9.00,28.00,74.00,0.00,1008.00,30.00,10.00,245.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,79.00,-7.00,9.20,3.60,81.80,89.00,20.00,14.00,54.00,65.00,0.20,1008.00,27.00,9.00,284.00,11.00,6.00,26.00,10.00,28.00,76.00,0.00,1008.00,30.00,10.00,303.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,75.00,-15.00,9.20,3.60,81.80,89.00,21.00,15.00,7.00,69.00,0.00,1007.00,27.00,10.00,251.00,13.00,6.00,26.00,9.00,26.00,77.00,0.00,1008.00,30.00,10.00,314.00,8.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,83.00,-6.00,9.20,3.60,81.80,89.00,20.00,19.00,15.00,71.00,0.00,1007.00,26.00,10.00,274.00,14.00,6.00,26.00,12.00,28.00,78.00,0.00,1007.00,30.00,10.00,291.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,78.00,-11.00,9.20,3.60,81.80,89.00,20.00,19.00,30.00,71.00,0.30,1007.00,26.00,10.00,280.00,14.00,6.00,26.00,12.00,30.00,77.00,0.00,1007.00,30.00,10.00,253.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,71.00,-18.00,9.20,3.60,81.80,89.00,20.00,24.00,53.00,71.00,0.00,1008.00,25.00,9.00,247.00,20.00,6.00,25.00,9.00,36.00,77.00,0.00,1006.00,30.00,10.00,262.00,7.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,75.00,-16.00,9.20,3.60,81.80,89.00,14.00,15.00,4.00,82.00,0.00,1017.00,17.00,10.00,92.00,9.00,6.00,11.00,14.00,0.00,39.00,0.00,1015.00,26.00,10.00,19.00,12.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,3.00,77.00,-15.00,9.20,3.60,81.80,89.00,12.00,19.00,7.00,60.00,0.00,1016.00,20.00,10.00,101.00,14.00,6.00,19.00,10.00,5.00,62.00,0.00,1014.00,26.00,10.00,342.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,73.00,-16.00,9.20,3.60,81.80,89.00,18.00,13.00,54.00,60.00,0.00,1011.00,26.00,9.00,256.00,11.00,6.00,19.00,13.00,0.00,65.00,0.00,1013.00,26.00,10.00,194.00,11.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,78.00,-9.00,9.20,3.60,81.80,89.00,16.00,9.00,0.00,50.00,0.00,1014.00,27.00,10.00,226.00,8.00,6.00,24.00,5.00,4.00,74.00,0.00,1013.00,29.00,10.00,226.00,4.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,71.00,-13.00,9.20,3.60,81.80,89.00,19.00,11.00,48.00,62.00,0.00,1011.00,27.00,10.00,254.00,10.00,6.00,24.00,8.00,6.00,72.00,0.00,1012.00,30.00,10.00,346.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,11.00,80.00,-4.00,9.20,3.60,81.80,89.00,20.00,19.00,13.00,68.00,0.00,1007.00,26.00,10.00,256.00,15.00,6.00,26.00,13.00,41.00,80.00,0.00,1007.00,30.00,10.00,243.00,10.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,77.00,-14.00,9.20,3.60,81.80,89.00,18.00,40.00,72.00,77.00,0.00,1007.00,22.00,10.00,263.00,30.00,6.00,25.00,46.00,91.00,83.00,0.80,1003.00,28.00,8.00,242.00,29.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,77.00,-9.00,9.20,3.60,81.80,89.00,19.00,9.00,80.00,81.00,1.60,1012.00,22.00,8.00,271.00,6.00,6.00,24.00,6.00,11.00,73.00,0.00,1011.00,29.00,10.00,123.00,6.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,13.00,77.00,-6.00,9.20,3.60,81.80,89.00,17.00,4.00,21.00,77.00,0.00,1011.00,21.00,10.00,186.00,3.00,6.00,23.00,6.00,32.00,69.00,0.00,1010.00,29.00,10.00,112.00,5.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,77.00,-9.00,9.20,3.60,81.80,89.00,16.00,17.00,43.00,87.00,0.00,1017.00,19.00,10.00,83.00,14.00,6.00,18.00,17.00,16.00,55.00,0.00,1015.00,28.00,10.00,78.00,13.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,93.00,8.00,9.20,3.60,81.80,89.00,20.00,31.00,86.00,80.00,0.00,1008.00,23.00,20.00,256.00,26.00,6.00,25.00,66.00,71.00,75.00,0.80,1003.00,30.00,18.00,198.00,40.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,79.00,-11.00,9.20,3.60,81.80,89.00,19.00,27.00,74.00,79.00,0.00,1008.00,23.00,20.00,257.00,22.00,6.00,25.00,54.00,86.00,80.00,1.00,1004.00,29.00,18.00,181.00,34.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,6.00,82.00,-7.00,9.20,3.60,81.80,89.00,19.00,24.00,56.00,80.00,0.00,1009.00,23.00,20.00,256.00,19.00,6.00,24.00,49.00,79.00,76.00,0.70,1005.00,29.00,17.00,180.00,32.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,72.00,-18.00,9.20,3.60,81.80,89.00,19.00,24.00,19.00,78.00,0.00,1010.00,23.00,20.00,268.00,20.00,6.00,24.00,37.00,71.00,74.00,0.20,1006.00,29.00,16.00,185.00,26.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,1.00,78.00,-16.00,9.20,3.60,81.80,89.00,18.00,27.00,4.00,75.00,0.00,1010.00,23.00,20.00,261.00,21.00,6.00,24.00,37.00,47.00,75.00,0.00,1007.00,29.00,16.00,193.00,27.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,4.00,80.00,-11.00,9.20,3.60,81.80,89.00,18.00,22.00,15.00,74.00,0.00,1009.00,23.00,20.00,260.00,17.00,6.00,24.00,39.00,65.00,76.00,0.10,1005.00,29.00,16.00,189.00,27.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,85.00,-2.00,9.20,3.60,81.80,89.00,18.00,28.00,25.00,77.00,0.00,1008.00,23.00,17.00,262.00,21.00,6.00,25.00,23.00,56.00,77.00,0.10,1004.00,29.00,11.00,226.00,17.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,87.00,1.00,9.20,3.60,81.80,89.00,19.00,28.00,31.00,78.00,0.00,1008.00,23.00,10.00,264.00,21.00,6.00,25.00,11.00,46.00,76.00,0.00,1006.00,30.00,10.00,234.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,9.00,71.00,-15.00,9.20,3.60,81.80,89.00,18.00,27.00,48.00,76.00,0.00,1007.00,23.00,10.00,259.00,22.00,6.00,25.00,14.00,48.00,78.00,0.00,1006.00,30.00,9.00,239.00,12.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,10.00,75.00,-10.00,9.20,3.60,81.80,89.00,19.00,28.00,88.00,81.00,0.30,1007.00,22.00,10.00,271.00,21.00,6.00,25.00,8.00,63.00,76.00,0.00,1005.00,30.00,10.00,253.00,7.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,5.00,73.00,-17.00,9.20,3.60,81.80,89.00,18.00,28.00,48.00,79.00,0.00,1006.00,22.00,10.00,248.00,22.00,6.00,25.00,11.00,25.00,76.00,0.00,1004.00,29.00,10.00,254.00,9.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
7.50,8.60,9.20,7.29,6.20,9.00,8.00,74.00,-13.00,9.20,3.60,81.80,89.00,19.00,26.00,56.00,80.00,0.00,1006.00,22.00,10.00,252.00,20.00,6.00,25.00,12.00,82.00,79.00,0.40,1005.00,29.00,10.00,252.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
